ItemCode,Branch,InventoryQuantity
9773,Houston F&S,26
978,Atlanta F&S,198
978,Houston F&S,72
98,Fontana,9
983,Atlanta F&S,301
983,Baltimore F&S,248
983,Houston F&S,3542
983,Tampa F&S,1359
983,USD Region Offices,222
984,Baltimore F&S,12
984,Houston F&S,396
984,Linden,77
984,Tampa F&S,4
984,USD Region Offices,76
985,Atlanta F&S,431
985,Houston F&S,4096
985,Tampa F&S,757
985,USD Region Offices,478
9850530,Toronto F&S,356
986,Atlanta F&S,406
986,Tampa F&S,292
986,USD Region Offices,6050
987,Fontana,60
987,Sacramento Main,1
987,Seattle F&S,210
987,Tampa F&S,16
988,Atlanta F&S,77
988,Great Lakes CC,159
988,Houston F&S,970
988,Tampa F&S,111
989,Atlanta F&S,1823
989,Houston F&S,5147
989,Seattle F&S,182
989,Tampa F&S,443
99,Fontana,11
990,Houston F&S,8748
991,Seattle F&S,4
991,Tampa F&S,12
993,Tampa F&S,72
995,Atlanta F&S,12
995,Houston F&S,2
995,Seattle F&S,5
995,Toronto F&S,15
996,Atlanta F&S,89
996,Houston F&S,983
996,Tampa F&S,91
9X15,Baltimore F&S,2
9X15,Linden,269
9X15,USD Region Offices,24
A325,Fontana,200
AB2,Fontana,8
AB2,Seattle F&S,72
AD10,USD Region Offices,20
AFDHND,Seattle F&S,7
AGR12,USD Region Offices,126
AGR14,USD Region Offices,76
AGR16,USD Region Offices,214
AGR18,USD Region Offices,126
AGR20,USD Region Offices,422
AGR24,USD Region Offices,118
AGR26,USD Region Offices,26
AGR28,USD Region Offices,96
AGR30,USD Region Offices,64
AL1S,Edmonton F&S,2
AL1S,Fontana,54
AL1S,USD Region Offices,2
ALJ12,Vancouver F&S,1
ALJ32,Edmonton F&S,5
ALJN10,Edmonton F&S,437
ALJN10,Vancouver F&S,1291
ALJN105,Edmonton F&S,47
ALJN105,Vancouver F&S,210
ALJN11,Edmonton F&S,504
ALJN11,Vancouver F&S,540
ALJN12,Edmonton F&S,833
ALJN12,Great Lakes CC,545
ALJN12,Vancouver F&S,1730
ALJN13,Edmonton F&S,20
ALJN13,Toronto F&S,2
ALJN14,Edmonton F&S,240
ALJN14,Great Lakes CC,531
ALJN14,Toronto F&S,8
ALJN14,Vancouver F&S,692
ALJN15,Edmonton F&S,66
ALJN15,Seattle F&S,6
ALJN16,Edmonton F&S,24
ALJN16,Great Lakes CC,57
ALJN16,Seattle F&S,20
ALJN16,Vancouver F&S,141
ALJN17,Edmonton F&S,34
ALJN18,Great Lakes CC,473
ALJN18,Toronto F&S,8
ALJN18,Vancouver F&S,332
ALJN19,Montreal F&S,112
ALJN19,Toronto F&S,269
ALJN20,Seattle F&S,70
ALJN20,Toronto F&S,713
ALJN20,Vancouver F&S,17
ALJN21,Edmonton F&S,75
ALJN21,Montreal F&S,17
ALJN21,Toronto F&S,278
ALJN21,Vancouver F&S,24
ALJN22,Atlanta F&S,76
ALJN22,Toronto F&S,9
ALJN226,Toronto F&S,20
ALJN23,Toronto F&S,2
ALJN24,Atlanta F&S,1199
ALJN24,Baltimore F&S,10
ALJN24,Edmonton F&S,371
ALJN24,Montreal F&S,421
ALJN24,Seattle F&S,515
ALJN24,Tampa F&S,18
ALJN24,Toronto F&S,698
ALJN25,Atlanta F&S,40
ALJN26,Baltimore F&S,270
ALJN26,Fontana,2
ALJN26,Houston F&S,468
ALJN26,Montreal F&S,91
ALJN26,Seattle F&S,68
ALJN26,Toronto F&S,177
ALJN28,Seattle F&S,5
ALJN28,Toronto F&S,30
ALJN30,Toronto F&S,32
ALJN32,Toronto F&S,60
ALJN33,Toronto F&S,5
ALJN34,Toronto F&S,27
ALJN36,Toronto F&S,56
ALJN4,Vancouver F&S,2
ALJN5,Edmonton F&S,827
ALJN5,Vancouver F&S,5
ALJN6,Vancouver F&S,76
ALJN7,Edmonton F&S,139
ALJN8,Edmonton F&S,487
ALJN8,Vancouver F&S,3
ALJN9,Edmonton F&S,71
ALJN9,Vancouver F&S,181
ALP10,Edmonton F&S,19
ALP10,Montreal F&S,1
ALP10,Toronto F&S,18
ALP10,Vancouver F&S,18
ALP310,Edmonton F&S,265
ALP52,Edmonton F&S,240
ALP52,USD Region Offices,4
ALP7,Edmonton F&S,20
ALP7,Toronto F&S,180
ALP7,Vancouver F&S,56
ALT02,Fontana,204
ALT04,Houston F&S,210
ALT05,Houston F&S,2
ALT06,Houston F&S,138
ALT06,Tampa F&S,17
ALT07,Houston F&S,108
ALT08,Houston F&S,266
ALT08,Tampa F&S,26
ALT09,Houston F&S,10
ALT1,Toronto F&S,54
ALT10,Atlanta F&S,8
ALT10,Edmonton F&S,129
ALT10,Fontana,133
ALT10,Great Lakes CC,26
ALT10,Houston F&S,47
ALT10,Montreal F&S,554
ALT10,Sacramento Main,84
ALT10,Seattle F&S,19
ALT10,Tampa F&S,38
ALT10,Toronto F&S,424
ALT10,USD Region Offices,352
ALT10,Vancouver F&S,127
ALT11,Atlanta F&S,1
ALT11,Fontana,1
ALT11,Great Lakes CC,7
ALT11,Seattle F&S,1
ALT11,Toronto F&S,14
ALT12,Edmonton F&S,59
ALT12,Fontana,183
ALT12,Great Lakes CC,84
ALT12,Montreal F&S,469
ALT12,Seattle F&S,3
ALT12,Tampa F&S,20
ALT12,Toronto F&S,815
ALT12,Vancouver F&S,353
ALT13,Fontana,105
ALT13,Great Lakes CC,6
ALT13,Seattle F&S,19
ALT13,Toronto F&S,6
ALT14,Edmonton F&S,59
ALT14,Fontana,45
ALT14,Great Lakes CC,4
ALT14,Montreal F&S,429
ALT14,Sacramento Main,17
ALT14,Seattle F&S,22
ALT14,Tampa F&S,36
ALT14,Toronto F&S,801
ALT14,USD Region Offices,32
ALT14,Vancouver F&S,199
ALT15,Fontana,9
ALT15,Great Lakes CC,2
ALT16,Atlanta F&S,10
ALT16,Edmonton F&S,16
ALT16,Fontana,139
ALT16,Montreal F&S,658
ALT16,Sacramento Main,99
ALT16,Seattle F&S,138
ALT16,Tampa F&S,69
ALT16,Toronto F&S,1024
ALT16,USD Region Offices,8
ALT16,Vancouver F&S,115
ALT17,Great Lakes CC,1
ALT18,Fontana,64
ALT18,Great Lakes CC,6
ALT18,Montreal F&S,15
ALT18,Seattle F&S,1
ALT18,Tampa F&S,11
ALT18,Toronto F&S,301
ALT18,USD Region Offices,8
ALT18,Vancouver F&S,10
ALT19,Great Lakes CC,1
ALT19,Toronto F&S,1
ALT2,Edmonton F&S,13
ALT2,Montreal F&S,16
ALT2,Toronto F&S,723
ALT20,Edmonton F&S,4
ALT20,Fontana,26
ALT20,Montreal F&S,148
ALT20,Seattle F&S,404
ALT20,Tampa F&S,8
ALT20,Toronto F&S,809
ALT20,USD Region Offices,20
ALT20,Vancouver F&S,179
ALT21,Fontana,9
ALT21,Toronto F&S,5
ALT24,Toronto F&S,91
ALT3,Edmonton F&S,1
ALT3,Montreal F&S,23
ALT3,Toronto F&S,78
ALT4,Atlanta F&S,6
ALT4,Edmonton F&S,6
ALT4,Fontana,67
ALT4,Great Lakes CC,12
ALT4,Houston F&S,36
ALT4,Montreal F&S,1774
ALT4,Seattle F&S,30
ALT4,Toronto F&S,171
ALT4,Vancouver F&S,144
ALT5,Atlanta F&S,20
ALT5,Edmonton F&S,10
ALT5,Fontana,63
ALT5,Great Lakes CC,45
ALT5,Linden,167
ALT5,Montreal F&S,557
ALT5,Seattle F&S,108
ALT5,Toronto F&S,372
ALT5,USD Region Offices,92
ALT5,Vancouver F&S,80
ALT6,Atlanta F&S,2
ALT6,Edmonton F&S,21
ALT6,Fontana,15
ALT6,Great Lakes CC,18
ALT6,Houston F&S,31
ALT6,Montreal F&S,671
ALT6,Sacramento Main,1
ALT6,Seattle F&S,19
ALT6,Tampa F&S,112
ALT6,Toronto F&S,548
ALT6,USD Region Offices,88
ALT6,Vancouver F&S,288
ALT7,Atlanta F&S,7
ALT7,Fontana,18
ALT7,Great Lakes CC,188
ALT7,Montreal F&S,63
ALT7,Seattle F&S,34
ALT7,Toronto F&S,152
ALT7,USD Region Offices,74
ALT8,Baltimore F&S,6
ALT8,Edmonton F&S,119
ALT8,Fontana,96
ALT8,Great Lakes CC,86
ALT8,Houston F&S,34
ALT8,Linden,10
ALT8,Montreal F&S,548
ALT8,Sacramento Main,183
ALT8,Seattle F&S,33
ALT8,Tampa F&S,28
ALT8,Toronto F&S,546
ALT8,USD Region Offices,738
ALT8,Vancouver F&S,235
ALT9,Fontana,1
ALT9,Great Lakes CC,30
ALT9,Montreal F&S,29
ALT9,Seattle F&S,10
ALT9,Toronto F&S,109
APT1418,USD Region Offices,2
APT1424,USD Region Offices,2
APT2432,USD Region Offices,2
APT2812,USD Region Offices,4
APT2816,USD Region Offices,12
APT2818,USD Region Offices,4
APT2820,USD Region Offices,10
APT2822,USD Region Offices,2
APT2824,USD Region Offices,6
APT2828,USD Region Offices,6
ARPE523X1,USD Region Offices,8
ARPEX13,USD Region Offices,6
ARPEX1400,USD Region Offices,2
ARPEX152,USD Region Offices,3
ARPEX24540,USD Region Offices,91
ARPEX247,USD Region Offices,3
ARPEX29,USD Region Offices,4
ARPEX301,USD Region Offices,1
ARPEX302,USD Region Offices,11
ARPEX312,USD Region Offices,1
ARPEX467,USD Region Offices,8
ARPEX468,USD Region Offices,7
ARPEX483,USD Region Offices,9
ARPEX514A,USD Region Offices,200
ARPEX514B,USD Region Offices,200
ARPEX517,USD Region Offices,1
ARPEX520,USD Region Offices,4
ARPEX569,USD Region Offices,1
ARPEX593,USD Region Offices,18
ARPEX638,USD Region Offices,11
ARPEX8,USD Region Offices,3
ARPEX807,USD Region Offices,4
ARPEX895,USD Region Offices,3
AX127,Baltimore F&S,1332
AX13589,USD Region Offices,4
AX139,Baltimore F&S,1736
AX13987,USD Region Offices,25
AX13989,USD Region Offices,37
AX140X260,Baltimore F&S,12
AX140XA,Baltimore F&S,71
AX140XA,Linden,12
AX140XA,USD Region Offices,25
AX140XB,Baltimore F&S,19
AX140XC,Baltimore F&S,355
AX140XD,Baltimore F&S,370
AX140XD,Linden,16
AX140XE,Baltimore F&S,255
AX140XF,Baltimore F&S,74
AX140XF,USD Region Offices,7
AX140XG,Baltimore F&S,226
AX140XH,Baltimore F&S,136
AX140XI,Baltimore F&S,219
AX140XJ,Baltimore F&S,56
AX140XJK,Baltimore F&S,6
AX140XK2,Baltimore F&S,16
AX140XL,Baltimore F&S,5
AX140XM,Baltimore F&S,208
AX140XM,Linden,20
AX140XM,USD Region Offices,12
AX140XO,Baltimore F&S,93
AX141XH,Baltimore F&S,438
AX144XB,Baltimore F&S,432
AX144XC,Baltimore F&S,1612
AX144XC,USD Region Offices,108
AX144XD,Baltimore F&S,1043
AX144XD,Houston F&S,20
AX144XD,Linden,48
AX144XE,Baltimore F&S,302
AX183,Baltimore F&S,223
AX183,Linden,32
AX189,Baltimore F&S,1782
AX192,Baltimore F&S,904
AX26,Baltimore F&S,119
AX28,USD Region Offices,2932
AX33,Baltimore F&S,2516
AX36,USD Region Offices,32
AX36X2,USD Region Offices,2152
AX49,Baltimore F&S,959
AX49,USD Region Offices,588
AX521,Baltimore F&S,238
AX521,USD Region Offices,1810
AX525,Baltimore F&S,1838
AX53,Baltimore F&S,194
AX54,Baltimore F&S,826
AX98,Baltimore F&S,954
AX98,USD Region Offices,12
B102,Baltimore F&S,147
B102,Edmonton F&S,92
B102,Fontana,274
B102,Great Lakes CC,736
B102,Montreal F&S,45
B102,Sacramento Main,85
B102,Seattle F&S,184
B102,Toronto F&S,2118
B102,USD Region Offices,52
B102,Vancouver F&S,640
B103,Seattle F&S,43
B1034,Houston F&S,550
B1034,Seattle F&S,60
B104,Baltimore F&S,113
B104,Edmonton F&S,400
B104,Fontana,993
B104,Great Lakes CC,1037
B104,Houston F&S,114
B104,Montreal F&S,499
B104,Sacramento Main,1136
B104,Seattle F&S,567
B104,Tampa F&S,2
B104,Toronto F&S,9557
B104,USD Region Offices,850
B104,Vancouver F&S,1329
B42,Edmonton F&S,105
B42,Great Lakes CC,295
B42,Seattle F&S,689
B42,Toronto F&S,3776
B42,USD Region Offices,40
B42,Vancouver F&S,150
B44,Great Lakes CC,815
B44,Montreal F&S,1512
B44,Toronto F&S,13980
B44,Vancouver F&S,350
B52,Great Lakes CC,331
B52,Montreal F&S,301
B52,Toronto F&S,5148
B52,USD Region Offices,128
B53,Baltimore F&S,9
B53,Great Lakes CC,21
B54,Baltimore F&S,70
B54,Edmonton F&S,2
B54,Great Lakes CC,363
B54,Montreal F&S,2337
B54,Toronto F&S,11106
B54,USD Region Offices,74
B54,Vancouver F&S,500
B55,USD Region Offices,320
B63,Seattle F&S,9
B64,Baltimore F&S,565
B64,Great Lakes CC,273
B64,USD Region Offices,58
B65,USD Region Offices,2
B72,Atlanta F&S,466
B72,Baltimore F&S,715
B72,Edmonton F&S,77
B72,Fontana,1557
B72,Great Lakes CC,200
B72,Houston F&S,180
B72,Montreal F&S,608
B72,Sacramento Main,113
B72,Seattle F&S,56
B72,Toronto F&S,3982
B72,USD Region Offices,188
B72,Vancouver F&S,2284
B73,Baltimore F&S,52
B73,Fontana,383
B73,Seattle F&S,508
B73,USD Region Offices,10
B734,Seattle F&S,46
B74,Atlanta F&S,773
B74,Baltimore F&S,1241
B74,Edmonton F&S,6
B74,Fontana,1714
B74,Great Lakes CC,1151
B74,Houston F&S,1945
B74,Montreal F&S,1585
B74,Sacramento Main,759
B74,Seattle F&S,458
B74,Tampa F&S,639
B74,Toronto F&S,20477
B74,USD Region Offices,1154
B74,Vancouver F&S,5173
B7468,Fontana,248
B75,USD Region Offices,56
B82,Baltimore F&S,39
B82,Great Lakes CC,218
B82,Toronto F&S,102
B84,Baltimore F&S,260
B84,Great Lakes CC,2
B84,Toronto F&S,39
B84,USD Region Offices,668
BB44,Montreal F&S,15
BB44,Toronto F&S,7
BB48,Montreal F&S,10
BB48,Toronto F&S,76
BC006,Atlanta F&S,160
BC006,Great Lakes CC,328
BC006,Houston F&S,2470
BC006,Linden,625
BC006,Sacramento Main,46
BC006,USD Region Offices,58
BC006A,Linden,80
BC006A,USD Region Offices,12
BC23,Fontana,40
BC23,Sacramento Main,50
BCSS,Toronto F&S,268
BCSSV,Montreal F&S,951
BCSSV,Toronto F&S,782
BETAMAX10X302,Seattle F&S,86
BM020,Baltimore F&S,128
BM020,Fontana,78
BM020,Great Lakes CC,365
BM020,Linden,244
BM020,Sacramento Main,187
BM020,Seattle F&S,81
BOBXADJ,Great Lakes CC,264
BOBXADJ,USD Region Offices,174
BOBXWPA,Great Lakes CC,144
BP1,Edmonton F&S,24
BP1,Toronto F&S,112
BP1SG,Edmonton F&S,1204
BPISG,Fontana,4
BR20L,Montreal F&S,104
BRPEX1076,USD Region Offices,10
BRPEX1299,USD Region Offices,2
BRPEX1314,USD Region Offices,1
BRPEX3,USD Region Offices,2
BRPEX311,USD Region Offices,7
BRPEX525,USD Region Offices,14
BRPEX540,USD Region Offices,9
BRPEX618,USD Region Offices,40
BRPEX798,USD Region Offices,9
BRPEX837,USD Region Offices,2
BTE06,USD Region Offices,400
BTE12,USD Region Offices,1000
BTE14,USD Region Offices,100
BTE18,USD Region Offices,217
BW4,Baltimore F&S,59
BW4,Great Lakes CC,2
BW4,Houston F&S,1156
BW4,Linden,109
BW4,Sacramento Main,92
BW4,Seattle F&S,91
BW4,USD Region Offices,136
BW5,Great Lakes CC,2
BW5,Houston F&S,554
BW5,Linden,150
BW5,Sacramento Main,57
BW5,USD Region Offices,156
BW6,Baltimore F&S,49
BW6,Houston F&S,690
BW6,Linden,96
BW6,Sacramento Main,190
BW6,Seattle F&S,229
BW6,USD Region Offices,392
BX12895,USD Region Offices,1
BX80X12,Baltimore F&S,196
C12R,Great Lakes CC,11
C12R,Toronto F&S,28
C6R,Fontana,51
C6R,Toronto F&S,8
C8R,Atlanta F&S,4
C8R,Edmonton F&S,4
C8R,Toronto F&S,12
CA002,Great Lakes CC,1
CA002,Houston F&S,1300
CA002,Sacramento Main,2594
CA002,Seattle F&S,316
CA002,USD Region Offices,2258
CA004,Houston F&S,1597
CA004,Linden,19
CA004,Sacramento Main,147
CA004,Seattle F&S,120
CA005,Sacramento Main,277
CA006,Baltimore F&S,211
CA006,Fontana,2310
CA006,Great Lakes CC,719
CA006,Houston F&S,2167
CA006,Linden,1268
CA006,Sacramento Main,1466
CA006,Seattle F&S,673
CA006,Tampa F&S,2620
CA006,USD Region Offices,1611
CA008,Baltimore F&S,362
CA008,Edmonton F&S,87
CA008,Fontana,660
CA008,Great Lakes CC,1388
CA008,Houston F&S,4985
CA008,Linden,488
CA008,Sacramento Main,324
CA008,Seattle F&S,346
CA008,Tampa F&S,254
CA008,USD Region Offices,302
CA009,Baltimore F&S,289
CA009,Edmonton F&S,1577
CA009,Fontana,483
CA009,Great Lakes CC,86
CA009,Houston F&S,260
CA009,Linden,273
CA009,Sacramento Main,421
CA009,Seattle F&S,868
CA009,Vancouver F&S,514
CA010,Edmonton F&S,30
CA010,Fontana,67
CA010,Great Lakes CC,4
CA010,Sacramento Main,232
CA010,Seattle F&S,76
CA010M,Edmonton F&S,41
CA010M,Fontana,12
CA010M,Linden,47
CA010M,Sacramento Main,994
CA010M,Seattle F&S,95
CB11,Edmonton F&S,120
CB11,Montreal F&S,463
CB11,Toronto F&S,1321
CB11,USD Region Offices,90
CB242610N,Baltimore F&S,1
CB242610N,USD Region Offices,42
CB242612N,Baltimore F&S,3
CB242612N,USD Region Offices,30
CB242614N,USD Region Offices,92
CB242618N,Edmonton F&S,2
CB242618N,Houston F&S,24
CB242622N,Edmonton F&S,10
CB242622N,Houston F&S,12
CB242622N,Sacramento Main,32
CB3044X05,Baltimore F&S,2
CB3044X05,Sacramento Main,2
CB3044X05,Toronto F&S,12
CB3044X10,Houston F&S,6
CB3044X10,Toronto F&S,190
CB3044X10,USD Region Offices,18
CB3044X20,Houston F&S,8
CB3044X20,Toronto F&S,344
CB3044X30,Atlanta F&S,31
CB3044X30,Houston F&S,62
CB3044X30,Linden,12
CB3044X30,Toronto F&S,114
CB3044X30,USD Region Offices,68
CBB27,Sacramento Main,1
CBB27,Seattle F&S,42
CCB80,Seattle F&S,13
CEA17,Linden,18
CEA17,Seattle F&S,39
CFB80,Seattle F&S,77
CGGRP,Atlanta F&S,4
CGGRP,Toronto F&S,12
CGGRP68,Fontana,34
CGRGTE,Montreal F&S,11
CGRGTE,Sacramento Main,1
CH100,Seattle F&S,42
CH27,Seattle F&S,79
CH36,Vancouver F&S,12
CH40,Sacramento Main,77
CH40,Seattle F&S,112
CH70,Sacramento Main,43
CH80,Seattle F&S,146
CLBW,Tampa F&S,100
CP01,USD Region Offices,36
CRA19,Edmonton F&S,641
CRA19,Fontana,986
CRA19,Sacramento Main,442
CRA19,Seattle F&S,318
CRA19,Tampa F&S,1000
CRA19,Toronto F&S,26
CRCWSJ,Edmonton F&S,12
CRPEX1112,USD Region Offices,2
CRPEX1315,USD Region Offices,10
CRPEX1427,USD Region Offices,5
CRPEX1605,USD Region Offices,3
CRPEX2000,USD Region Offices,9
CRPEX2001,USD Region Offices,7
CRPEX2013,USD Region Offices,12
CRPEX337,USD Region Offices,2
CRPEX527,USD Region Offices,19
CRPEX896,USD Region Offices,2
CS002,Fontana,260
CS002,Great Lakes CC,15
CS002,Houston F&S,2960
CS002,Seattle F&S,285
CS004,Baltimore F&S,15
CS004,Houston F&S,3026
CS004,Linden,1348
CS004,Sacramento Main,217
CS004,Seattle F&S,97
CS004,USD Region Offices,2557
CS005,Great Lakes CC,16
CS006,Atlanta F&S,8
CS006,Baltimore F&S,693
CS006,Fontana,2197
CS006,Great Lakes CC,942
CS006,Houston F&S,554
CS006,Linden,4069
CS006,Sacramento Main,5028
CS006,Seattle F&S,1480
CS006,Tampa F&S,1399
CS006,USD Region Offices,1470
CS008,Baltimore F&S,2038
CS008,Edmonton F&S,1476
CS008,Fontana,2061
CS008,Great Lakes CC,5105
CS008,Houston F&S,6044
CS008,Linden,5810
CS008,Sacramento Main,1487
CS008,Seattle F&S,389
CS009,Atlanta F&S,1
CS009,Baltimore F&S,25
CS009,Edmonton F&S,803
CS009,Fontana,626
CS009,Great Lakes CC,41
CS009,Houston F&S,1867
CS009,Linden,56
CS009,Sacramento Main,821
CS009,Seattle F&S,867
CS009,Vancouver F&S,1134
CS010,Baltimore F&S,69
CS010,Edmonton F&S,4
CS010,Great Lakes CC,54
CS010,Houston F&S,8
CS010,Linden,256
CS010,Seattle F&S,110
CS010M,Edmonton F&S,34
CS010M,Fontana,102
CS010M,Great Lakes CC,84
CS010M,Sacramento Main,15
CS010M,Seattle F&S,366
CS012,Fontana,20
CS012,Houston F&S,734
CS012,Seattle F&S,54
CS012,USD Region Offices,1786
CSA19,Baltimore F&S,190
CSA19,Edmonton F&S,277
CSA19,Fontana,130
CSA19,Houston F&S,640
CSA19,Linden,42
CSA19,Tampa F&S,536
CSA19,Toronto F&S,150
CSLW10,Tampa F&S,50
CSLW3,Tampa F&S,10
CSLW5,Tampa F&S,20
CSPGT,Edmonton F&S,24
CSSJ20NB,Edmonton F&S,4
CSSL80,Sacramento Main,4
CSSL80,Seattle F&S,17
CSSR80,Sacramento Main,4
CSSR80,Seattle F&S,17
CST36,Houston F&S,342
CST40,Sacramento Main,48
CST40,Seattle F&S,189
CTB180,Sacramento Main,5
CTB70,Seattle F&S,6
CV33,Seattle F&S,44
CV411,Seattle F&S,21
CV411,Vancouver F&S,8
CV66,Seattle F&S,13
CV910,Fontana,34
CV910,Seattle F&S,81
CWR009,Edmonton F&S,652
CWR009,Vancouver F&S,77
CWS006,Edmonton F&S,16
CWS006,Vancouver F&S,18
CWS009,Edmonton F&S,469
CWS009,Vancouver F&S,468
CX13591,USD Region Offices,7
CX14025,USD Region Offices,73
CXCLAMPS,Baltimore F&S,295
CXCLAMPS,Houston F&S,26
DHSHIM,Seattle F&S,6000
DRPEX2072,USD Region Offices,11
DRPEX310,USD Region Offices,3
DRPEX329,USD Region Offices,1
DRPEX330,USD Region Offices,16
DRPEX365,USD Region Offices,1
DRPEX808,USD Region Offices,2
DWB,Atlanta F&S,250
DWB,Baltimore F&S,70
DWB,Fontana,90
DWB,Great Lakes CC,22
DWB,Houston F&S,327
DWB,Sacramento Main,93
DWB,Seattle F&S,51
DWB,Tampa F&S,762
DWB,Toronto F&S,24
DWB,USD Region Offices,58
DX13671,USD Region Offices,10
ET204,Baltimore F&S,78
ET204,Fontana,324
ET204,Great Lakes CC,194
ET204,Houston F&S,986
ET204,Linden,31
ET204,Sacramento Main,731
ET204,Seattle F&S,229
ET204,Tampa F&S,45
ET204,USD Region Offices,73
ET206,Baltimore F&S,249
ET206,Fontana,374
ET206,Great Lakes CC,451
ET206,Houston F&S,2837
ET206,Linden,712
ET206,Sacramento Main,1746
ET206,Seattle F&S,311
ET206,Tampa F&S,650
ET206,USD Region Offices,171
ET207,Great Lakes CC,21
ET208,Baltimore F&S,121
ET208,Fontana,351
ET208,Great Lakes CC,524
ET208,Houston F&S,3780
ET208,Linden,1270
ET208,Sacramento Main,556
ET208,Seattle F&S,811
ET208,Tampa F&S,103
ET208,USD Region Offices,604
ET210,Baltimore F&S,144
ET210,Fontana,302
ET210,Great Lakes CC,442
ET210,Houston F&S,1553
ET210,Linden,2316
ET210,Sacramento Main,1306
ET210,Seattle F&S,985
ET210,Tampa F&S,22
ET210,USD Region Offices,696
ET213,Baltimore F&S,185
ET213,Fontana,159
ET213,Great Lakes CC,311
ET213,Houston F&S,2467
ET213,Linden,996
ET213,Sacramento Main,651
ET213,Seattle F&S,343
ET213,Tampa F&S,94
ET213,USD Region Offices,202
ET216,Baltimore F&S,34
ET216,Fontana,52
ET216,Great Lakes CC,94
ET216,Houston F&S,652
ET216,Linden,28
ET216,Sacramento Main,52
ET216,Seattle F&S,176
ET216,USD Region Offices,233
ET220,Fontana,42
EYEX12,USD Region Offices,167
EZBU75,Seattle F&S,2
EZD302,Seattle F&S,1
EZD302,USD Region Offices,12
EZF2011,USD Region Offices,37
EZF2075,USD Region Offices,1044
EZF6611,USD Region Offices,192
EZF6675,USD Region Offices,4
EZGE75,Seattle F&S,1
EZGE75,USD Region Offices,6
EZGP20,USD Region Offices,32
EZGP30,Seattle F&S,1
EZGP30,USD Region Offices,6212
EZLP30A,Seattle F&S,1
EZLP30A,USD Region Offices,18
EZPL11,USD Region Offices,73
EZPL75,Great Lakes CC,2
EZPL75,USD Region Offices,54
EZSP15,USD Region Offices,964
EZSP20,USD Region Offices,1
EZSP30,Seattle F&S,2
EZSP30,USD Region Offices,13843
EZTB15,USD Region Offices,300
EZTB15S,USD Region Offices,12
EZTB20S,USD Region Offices,28
EZTB25,USD Region Offices,36
EZTB30,Seattle F&S,1
EZTB30,USD Region Offices,375
EZTB30S,USD Region Offices,32
EZTBE75,Seattle F&S,1
EZTBE75,USD Region Offices,52
EZTBE75S,USD Region Offices,34
FCMXCUPBRUSH,Toronto F&S,2
FCMXCUPBRUSH,USD Region Offices,31
FCMXDISCBRUSH,Toronto F&S,4
FCMXDISCBRUSH,USD Region Offices,6
FCMXGEARMOTOR,USD Region Offices,1
FCMXHLBRUSH,USD Region Offices,40
FCMXMOTORXM112M,USD Region Offices,2
FCMXTBELTX1500,USD Region Offices,8
FCMXTBELTX1900,USD Region Offices,32
FL006A,Houston F&S,307
FL006A,Linden,322
